wikidata_id,name,category,coordinates,image_url,country,wikipedia_url
Q6686411,Salt d'aigua del torrent del Gat,waterfalls,Point(2.195425 41.70866944),http://commons.wikimedia.org/wiki/Special:FilePath/Bigues%20i%20Riells.%20Riells%20del%20Fai.%20Salt%20del%20Torrent%20del%20Gat%201.JPG,Spain,
Q6689700,Loup of Fintry,waterfalls,Point(-4.14981 56.0499),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Loup.jpg,United Kingdom,https://en.wikipedia.org/wiki/Loup_of_Fintry
Q6689715,Loups of Barnshangan,waterfalls,Point(-4.82293 54.9468),http://commons.wikimedia.org/wiki/Special:FilePath/Loups%20of%20Barnshangan%20%286587447669%29.jpg,United Kingdom,https://en.wikipedia.org/wiki/Loups_of_Barnshangan
Q6689716,Loups of Dalnigap,waterfalls,Point(-4.9187 54.9967),http://commons.wikimedia.org/wiki/Special:FilePath/Falls%20at%20Dalnigap.jpg,United Kingdom,https://en.wikipedia.org/wiki/Loups_of_Dalnigap
Q6693611,Lower Mesa Falls,waterfalls,Point(-111.319722222 44.168055555),http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Mesa%20Falls%201.jpg,United States,https://en.wikipedia.org/wiki/Lower_Mesa_Falls
Q6703036,Lumangwe Falls,waterfalls,Point(29.383333333 -9.533333333),http://commons.wikimedia.org/wiki/Special:FilePath/Lumangwe%20falls%20on%20the%20Kalungwishi%20river%20during%20the%20dry%20season%28September-October%29.jpg,Zambia,https://en.wikipedia.org/wiki/Lumangwe_Falls
Q6703036,Lumangwe Falls,waterfalls,Point(29.36666667 -9.525),http://commons.wikimedia.org/wiki/Special:FilePath/Lumangwe%20falls%20on%20the%20Kalungwishi%20river%20during%20the%20dry%20season%28September-October%29.jpg,Zambia,https://en.wikipedia.org/wiki/Lumangwe_Falls
Q6709223,Lynn Spout,waterfalls,Point(-4.73366 55.6986),http://commons.wikimedia.org/wiki/Special:FilePath/Lynn%20Spout%20Detail%20Dalry.JPG,United Kingdom,https://en.wikipedia.org/wiki/Lynn_Spout
Q6720622,Ma'in Hot Springs,waterfalls,Point(35.610463 31.609473),http://commons.wikimedia.org/wiki/Special:FilePath/Ma%27in%20Hot%20Springs2.JPG,Jordan,https://en.wikipedia.org/wiki/Ma%27in_Hot_Springs
Q6729026,Mae Surin Falls,waterfalls,Point(98.05222222 18.91916667),http://commons.wikimedia.org/wiki/Special:FilePath/Namtok%20Mae%20Surin%20Waterfall.jpg,Thailand,https://en.wikipedia.org/wiki/Mae_Surin_Falls
Q6729026,Mae Surin Falls,waterfalls,Point(98.069166666 18.938611111),http://commons.wikimedia.org/wiki/Special:FilePath/Namtok%20Mae%20Surin%20Waterfall.jpg,Thailand,https://en.wikipedia.org/wiki/Mae_Surin_Falls
Q6744050,Mallalli Falls,waterfalls,Point(75.87 12.6),http://commons.wikimedia.org/wiki/Special:FilePath/Mallalli%20Falls.jpg,India,https://en.wikipedia.org/wiki/Mallalli_Falls
Q335216,Sha‘ab Abū Nuhās,islands,Point(33.93 27.575),http://commons.wikimedia.org/wiki/Special:FilePath/NuhasGiannis5.jpg,Egypt,https://en.wikipedia.org/wiki/Sha%CA%BDb_Abu_Nu%C4%A7as
Q393946,Shag Point,islands,Point(-37.45 -54.0333),http://commons.wikimedia.org/wiki/Special:FilePath/Shag%20Point.jpg,United Kingdom,
Q1138911,Ballinderry Crannog No. 1,islands,Point(-7.69964695 53.4116478),http://commons.wikimedia.org/wiki/Special:FilePath/Crannog%20in%20Loch%20Ard%20-%20geograph.org.uk%20-%20196842.jpg,Ireland,
Q1460917,Q1460917,islands,Point(8.35916667 53.82944444),http://commons.wikimedia.org/wiki/Special:FilePath/Jade-weser-muendung%20map%20de.png,Germany,
Q1866822,Llangors Crannog,islands,Point(-3.2685605 51.933711),http://commons.wikimedia.org/wiki/Special:FilePath/Crannog%20Llangorse%20Lake%20-%20geograph.org.uk%20-%201717564.jpg,United Kingdom,
Q1867235,Loch Glashan Crannóg,islands,Point(-5.350634 56.07971),http://commons.wikimedia.org/wiki/Special:FilePath/The%20Loch%20Glashan%20Logboat%2C%20Kelvingrove%20Museum%2C%20Glasgow%20-%20DSC06239.JPG,United Kingdom,
Q5320406,Dùn Anlaimh,islands,Point(-6.58493 56.6189),http://commons.wikimedia.org/wiki/Special:FilePath/D%C3%B9n%20Anlaimh%20%28photo%2C%201905%29.jpeg,United Kingdom,https://en.wikipedia.org/wiki/D%C3%B9n_Anlaimh
Q27835248,Buiston crannog,islands,Point(-4.520083 55.659),http://commons.wikimedia.org/wiki/Special:FilePath/Buiston%20Crannog%20excavations%201881.jpg,United Kingdom,
Q29015459,"Eriska,crannog on S shore of",islands,Point(-5.414333 56.526564),http://commons.wikimedia.org/wiki/Special:FilePath/Crannog%2C%20Eriska%20-%20geograph.org.uk%20-%20345574.jpg,United Kingdom,
Q47011897,Black Loch Crannog,islands,Point(-4.9436589 54.909625),http://commons.wikimedia.org/wiki/Special:FilePath/Heron%20Isle%20in%20Loch%20Crindil%20-%20panoramio.jpg,United Kingdom,
Q49173649,West Beach,islands,Point(139.854166666 35.638888888),http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Kasai%20Kaihin%20Park%20from%20Diamond%20and%20Flower%20Ferris%20Wheel.jpg,Japan,
Q49333121,No.3 Battery,islands,Point(139.772222222 35.633333333),http://commons.wikimedia.org/wiki/Special:FilePath/Daiba%20Park%20%E5%8F%B0%E5%A0%B4%E5%85%AC%E5%9C%92%20%EF%BC%88%E7%AC%AC%E4%B8%89%E5%8F%B0%E5%A0%B4%EF%BC%89%20-%20panoramio.jpg,Japan,
Q49643703,Island Grissom,islands,Point(-118.181455555 33.759183333),http://commons.wikimedia.org/wiki/Special:FilePath/Island%20Grissom%20of%20the%20THUMS%20Islands%20in%20Long%20Beach%20California.jpg,United States,
Q49643863,Island White,islands,Point(-118.159233333 33.752794444),http://commons.wikimedia.org/wiki/Special:FilePath/THUMS%20Island%20White.jpg,United States,
Q51882458,"Stettineiland, Amsterdam",islands,Point(4.879722222 52.394166666),http://commons.wikimedia.org/wiki/Special:FilePath/Stettineiland%2C%20foto%201.jpg,Netherlands,
Q52219726,Memeleiland,islands,Point(4.881944444 52.3925),http://commons.wikimedia.org/wiki/Special:FilePath/Memeleiland%2C%20Houthaven.jpg,Netherlands,
Q53846755,"Narva-eiland, Amsterdam",islands,Point(4.881388888 52.393055555),http://commons.wikimedia.org/wiki/Special:FilePath/Narva%20Eiland%20foto%202.jpg,Netherlands,
Q54852744,île sud du lac des Minimes,islands,Point(2.4591 48.8346),http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Ele%20Sud%20Lac%20Minimes%20-%20Paris%20XII%20%28FR75%29%20-%202021-05-23%20-%203.jpg,France,
Q54852806,île nord du lac des Minimes,islands,Point(2.4581 48.8367),http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Ele%20Nord%20Lac%20Minimes%20-%20Paris%20XII%20%28FR75%29%20-%202021-05-23%20-%2031.jpg,France,
Q55637130,Villiers Island,islands,Point(-79.3516 43.6462),http://commons.wikimedia.org/wiki/Special:FilePath/Filling%20in%20part%20of%20the%20mouth%20of%20the%20Keating%20Channel%2C%202018-07-04%20-a.jpg,Canada,https://en.wikipedia.org/wiki/Ookwemin_Minising
Q56667355,"Crannog on Cherry Island, Inchnacardoch Bay, Loch Ness",islands,Point(-4.6699325 57.154909),http://commons.wikimedia.org/wiki/Special:FilePath/Cherry%20Island%2C%20Loch%20Ness.jpg,United Kingdom,
Q57599408,Hong Kong Boundary Crossing Facilities of the Hong Kong-Zhuhai-Macao Bridge,islands,Point(113.951111111 22.318083333),http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong%20Port%20of%20Hong%20Kong-Zhuhai-Macao%20Bridge%20%2820181025160021%29.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Hong_Kong-Zhuhai-Macao_Bridge_Hong_Kong_Port
Q61071745,Amazon Island,islands,Point(36.324944444 41.323777777),http://commons.wikimedia.org/wiki/Special:FilePath/Amazon%20Heykeli%20ve%20aslanlar%20%282%29.JPG,Turkey,
Q62859939,Chōshū Dejima,islands,Point(130.897222222 33.988055555),http://commons.wikimedia.org/wiki/Special:FilePath/Bridge%20to%20Choshu-dejima%20from%20near%20park.jpg,Japan,
Q63882177,Reve,islands,Point(5.861119 52.523889),http://commons.wikimedia.org/wiki/Special:FilePath/Het%20Eiland%20Reve%20vanaf%20Polder%20Dronthen%20bij%20Kampen.jpg,Netherlands,
Q63882274,Schokkerplaat,islands,Point(5.806833333 52.603758333),http://commons.wikimedia.org/wiki/Special:FilePath/Schokkerplaat%20en%20Kamperplaat.jpg,Netherlands,
Q63928402,Kamperplaat,islands,Point(5.823827777 52.595677777),http://commons.wikimedia.org/wiki/Special:FilePath/Schokkerplaat%20en%20Kamperplaat.jpg,Netherlands,
Q64008193,Hulu Island,islands,Point(110.296 20.0437),http://commons.wikimedia.org/wiki/Special:FilePath/Unidentified%20artificial%20island%20from%20Binhai%20Road%20-%2001.jpg,People's Republic of China,https://en.wikipedia.org/wiki/Huludao_Island
Q66022746,Loch Bhorgastail crannog,islands,Point(-6.757167 58.268528),http://commons.wikimedia.org/wiki/Special:FilePath/Crannog%20Loch%20Bhorgastail.jpg,United Kingdom,
Q66821123,Ontmoetingseiland,islands,Point(4.8753 52.328814),http://commons.wikimedia.org/wiki/Special:FilePath/Aemstelpark%2C%20Ontmoetingseiland.jpg,Netherlands,
Q71579368,Vineta,islands,Point(12.453083333 51.240583333),http://commons.wikimedia.org/wiki/Special:FilePath/Vineta%202014.jpg,Germany,
Q72379943,Hong Kong–Zhuhai–Macau Bridge Western Artificial Island,islands,Point(113.78352 22.28318),http://commons.wikimedia.org/wiki/Special:FilePath/Hong%20Kong-Zhuhai-Macao%20Bridge%20Site%20View%20201308.jpg,People's Republic of China,
Q72380245,Hong Kong–Zhuhai–Macau Bridge Eastern Artificial Island,islands,Point(113.84403 22.28231),http://commons.wikimedia.org/wiki/Special:FilePath/201805%20Artificial%20Island%20of%20HKZMBridge.jpg,People's Republic of China,
Q97352575,Ruangong Islet,islands,Point(120.136944444 30.248888888),http://commons.wikimedia.org/wiki/Special:FilePath/Ruangongdun%2020230716%20114205.jpg,People's Republic of China,
Q100325174,Havneøen,islands,Point(9.5547 55.7067),http://commons.wikimedia.org/wiki/Special:FilePath/Havne%C3%B8en%2C%20Vejle%2001.jpg,Denmark,
Q106540900,Skrædderholm,islands,Point(12.5082 55.6142),http://commons.wikimedia.org/wiki/Special:FilePath/Skr%C3%A6dderholm.jpg,Denmark,
Q106910658,Little Island @Pier55,islands,Point(-74.010277777 40.741944444),http://commons.wikimedia.org/wiki/Special:FilePath/Little%20Island%20Panorama%20%2850236511951%29.jpg,United States,https://en.wikipedia.org/wiki/Little_Island_at_Pier_55
Q111590504,Kokhannia Island,islands,Point(25.585277777 49.556944444),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2%D0%B5%D1%80%D0%BD%D0%BE%D0%BF%D1%96%D0%BB%D1%8C.%D0%9E%D1%81%D1%82%D1%80%D1%96%D0%B2%D0%B5%D1%86%D1%8C.JPG,Ukraine,
Q112130174,Otok,islands,Point(13.5944195 45.5041915),http://commons.wikimedia.org/wiki/Special:FilePath/Lucijamarina.JPG,Slovenia,
Q118264436,Grote Rieteiland,islands,Point(4.99478 52.35378),http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20-%20IJburg%2015.JPG,Netherlands,
Q118265264,Rieteiland-Oost,islands,Point(5.00266 52.34631),http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20-%20IJburg%2007.JPG,Netherlands,
Q120373307,Q120373307,islands,Point(13.713224045 45.545842673),http://commons.wikimedia.org/wiki/Special:FilePath/Otoczek%20koper.jpg,Slovenia,
Q125559635,Bobrovy Island,islands,Point(37.698333333 55.692777777),http://commons.wikimedia.org/wiki/Special:FilePath/Bobrovy%20Island.jpg,Russia,
Q125622942,Kronløbsøen,islands,Point(12.597035 55.709315),http://commons.wikimedia.org/wiki/Special:FilePath/Kronl%C3%B8bs%C3%B8en%2008.jpg,Denmark,
Q131436465,Silicon Island,islands,Point(100.268611111 5.26),http://commons.wikimedia.org/wiki/Special:FilePath/Silicon%20Island%20in%20George%20Town%2C%20Penang%20Dec2024-1.jpg,Malaysia,https://en.wikipedia.org/wiki/Silicon_Island
Q20624,Knipsand,islands,Point(8.31995 54.646),http://commons.wikimedia.org/wiki/Special:FilePath/Amrum-Jungnamensand-8.30322E%2054.66327N.png,Germany,
Q20624,Knipsand,islands,Point(8.31995 54.646),http://commons.wikimedia.org/wiki/Special:FilePath/Vord%C3%BCnenlandschaft%20auf%20Amrum%20IMG%200102abc.jpg,Germany,
Q20631,Norderoogsand,islands,Point(8.48277778 54.52055556),http://commons.wikimedia.org/wiki/Special:FilePath/Luftaufnahmen%20Nordseekueste%202012-05-by-RaBoe-094.jpg,Germany,
Q20633,Japsand,islands,Point(8.468333333 54.566944444),http://commons.wikimedia.org/wiki/Special:FilePath/Luftaufnahmen%20Nordseekueste%202012-05-by-RaBoe-105.jpg,Germany,
Q20643,Süderoogsand,islands,Point(8.478056 54.44),http://commons.wikimedia.org/wiki/Special:FilePath/13-09-29-nordfriesisches-wattenmeer-RalfR-19.jpg,Germany,
Q20663,Blauort,islands,Point(8.73077 54.16702),http://commons.wikimedia.org/wiki/Special:FilePath/Luftaufnahmen%20Nordseekueste%202012-05-by-RaBoe-060.jpg,Germany,https://en.wikipedia.org/wiki/Blauort
Q20679,Koresand,islands,Point(8.483333333 55.25),http://commons.wikimedia.org/wiki/Special:FilePath/Koresand%20i%202010%20%28b%29.jpg,Denmark,https://en.wikipedia.org/wiki/Koresand
Q25112,Kachelotplate,islands,Point(6.829317 53.642671),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20image%20of%20Kachelotplate%20%28view%20from%20the%20southwest%29.jpg,Germany,https://en.wikipedia.org/wiki/Kachelotplate
Q27010,Socotra Rock,islands,Point(125.18244722 32.12295278),http://commons.wikimedia.org/wiki/Special:FilePath/Socotra%20Rock.jpg,South Korea,https://en.wikipedia.org/wiki/Socotra_Rock
Q28361,Belize Barrier Reef,islands,Point(-88.052777777 17.2625),http://commons.wikimedia.org/wiki/Special:FilePath/Belize%20Barrier%20Reef%20from%20space.png,Belize,https://en.wikipedia.org/wiki/Belize_Barrier_Reef
Q335216,Sha‘ab Abū Nuhās,islands,Point(33.93 27.575),http://commons.wikimedia.org/wiki/Special:FilePath/NuhasGiannis5.jpg,Egypt,https://en.wikipedia.org/wiki/Sha%CA%BDb_Abu_Nu%C4%A7as
Q130895,Kingman Reef,islands,Point(-162.416666666 6.383333333),http://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20view%20of%20the%20Southeast%20Part%20of%20Kingman%20Reef.png,United States,https://en.wikipedia.org/wiki/Kingman_Reef
Q163518,Peberholm,islands,Point(12.75 55.6),http://commons.wikimedia.org/wiki/Special:FilePath/20050319-Peberholm.jpg,Denmark,https://en.wikipedia.org/wiki/Peberholm
Q211800,Mindoro,islands,Point(121.09 12.93),http://commons.wikimedia.org/wiki/Special:FilePath/Sabang%20%28Mindoro%29%20banner%20seafront.jpg,Philippines,https://en.wikipedia.org/wiki/Mindoro
Q211817,Bozcaada,islands,Point(26.05 39.816666666),http://commons.wikimedia.org/wiki/Special:FilePath/Bozcaada%20021.jpg,Turkey,https://en.wikipedia.org/wiki/Tenedos
Q211817,Bozcaada,islands,Point(26.069085 39.8339),http://commons.wikimedia.org/wiki/Special:FilePath/Bozcaada%20021.jpg,Turkey,https://en.wikipedia.org/wiki/Tenedos
Q211861,Odaiba,islands,Point(139.775 35.63),http://commons.wikimedia.org/wiki/Special:FilePath/2018%20FCG%20Headquarters%20Building%202.jpg,Japan,https://en.wikipedia.org/wiki/Odaiba
Q211861,Odaiba,islands,Point(139.775 35.63),http://commons.wikimedia.org/wiki/Special:FilePath/Zepp%20DiverCity.JPG,Japan,https://en.wikipedia.org/wiki/Odaiba
Q211873,Isle of Arran,islands,Point(-5.2375 55.5775),http://commons.wikimedia.org/wiki/Special:FilePath/Arran%20%40%20New%20Years%20Eve%2031.12.2009%20-%20panoramio.jpg,United Kingdom,https://en.wikipedia.org/wiki/Isle_of_Arran
Q211982,Viðoy,islands,Point(-6.516666666 62.333333333),http://commons.wikimedia.org/wiki/Special:FilePath/Faroe%20stamp%20349%20vidoy.jpg,Faroe Islands,https://en.wikipedia.org/wiki/Vi%C3%B0oy
Q212027,Skopelos,islands,Point(23.7 39.116667),http://commons.wikimedia.org/wiki/Special:FilePath/Ferry%20arriving%20in%20Skopelos%20Harbor%2C%20Greece%20%2851696016893%29.jpg,Greece,https://en.wikipedia.org/wiki/Skopelos
Q212029,Sifnos,islands,Point(24.7167 36.9667),http://commons.wikimedia.org/wiki/Special:FilePath/%CE%A7%CF%81%CF%85%CF%83%CE%BF%CF%80%CE%B7%CE%B3%CE%AE.jpg,Greece,https://en.wikipedia.org/wiki/Sifnos
Q212029,Sifnos,islands,Point(24.7167 36.9667),http://commons.wikimedia.org/wiki/Special:FilePath/Faros%20Sifnos%20Cyclades.jpg,Greece,https://en.wikipedia.org/wiki/Sifnos
Q212033,Kunoy,islands,Point(-6.65 62.3),http://commons.wikimedia.org/wiki/Special:FilePath/Faroe%20stamp%20352%20kunoy.jpg,Faroe Islands,https://en.wikipedia.org/wiki/Kunoy
Q212043,Kalsoy,islands,Point(-6.733333333 62.283333333),http://commons.wikimedia.org/wiki/Special:FilePath/Faroe%20Islands%2C%20Kalsoy.jpg,Faroe Islands,https://en.wikipedia.org/wiki/Kalsoy
Q212040,Stóra Dímun,islands,Point(-6.7555 61.6937),http://commons.wikimedia.org/wiki/Special:FilePath/St%C3%B3ra%20D%C3%ADmun.1.jpg,Faroe Islands,https://en.wikipedia.org/wiki/St%C3%B3ra_D%C3%ADmun
Q212096,Kastellorizo,islands,Point(29.585 36.145),http://commons.wikimedia.org/wiki/Special:FilePath/Kastelorizo.svg,Greece,https://en.wikipedia.org/wiki/Kastellorizo
Q212122,Kirjurinluoto,islands,Point(21.758766 61.513936),http://commons.wikimedia.org/wiki/Special:FilePath/Tie%20Ravintola%20Kirjuriin.jpg,Finland,https://en.wikipedia.org/wiki/Kirjurinluoto
Q212219,Somerset Island,islands,Point(-93.5 73.25),http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20somerset%20island.jpg,Canada,https://en.wikipedia.org/wiki/Somerset_Island_(Nunavut)
Q212777,Negros,islands,Point(123.0 10.0),http://commons.wikimedia.org/wiki/Special:FilePath/Sugarcane%20plantations%20Bacolod%20Philippines.jpg,Philippines,https://en.wikipedia.org/wiki/Negros
Q213146,Prince Patrick Island,islands,Point(-119.503421 76.7506738),http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Patrick%20Island%202022-08-29%20Sentinel-2%20L2A%20Highlight%20Optimized%20Natural%20Color.jpg,Canada,https://en.wikipedia.org/wiki/Prince_Patrick_Island
Q213188,Kunta Kinteh Island,islands,Point(-16.36144 13.31753),http://commons.wikimedia.org/wiki/Special:FilePath/River%20gambia%20galleryfull.jpg,The Gambia,https://en.wikipedia.org/wiki/Kunta_Kinteh_Island
Q213372,Mykines,islands,Point(-7.597222222 62.106111111),http://commons.wikimedia.org/wiki/Special:FilePath/Mykines%2C%20faroe%20islands.jpg,Faroe Islands,"https://en.wikipedia.org/wiki/Mykines,_Faroe_Islands"
Q213707,Grímsey,islands,Point(-18.004950727 66.54647955),http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%ADmsey%200050.jpg,Iceland,https://en.wikipedia.org/wiki/Gr%C3%ADmsey
Q213730,Antikythera,islands,Point(23.305 35.864166666),http://commons.wikimedia.org/wiki/Special:FilePath/Antikythera.JPG,Greece,https://en.wikipedia.org/wiki/Antikythera
Q213895,Gavdos,islands,Point(24.083333333 34.833333333),http://commons.wikimedia.org/wiki/Special:FilePath/Gavdos%2C%20potamos%20beach%20from%20Ambellos%20path.jpg,Greece,https://en.wikipedia.org/wiki/Gavdos
Q213902,Folegandros,islands,Point(24.9 36.616667),http://commons.wikimedia.org/wiki/Special:FilePath/Folegandros-Chora%20from%20above.JPG,Greece,https://en.wikipedia.org/wiki/Folegandros
Q213902,Folegandros,islands,Point(24.901388888 36.622222222),http://commons.wikimedia.org/wiki/Special:FilePath/Folegandros-Chora%20from%20above.JPG,Greece,https://en.wikipedia.org/wiki/Folegandros
Q214109,Kea,islands,Point(24.34 37.6125),http://commons.wikimedia.org/wiki/Special:FilePath/Ioulis%20at%20Kea%20%28Tzia%29%20Island%20-%20panoramio%20%281%29.jpg,Greece,https://en.wikipedia.org/wiki/Kea_(island)
Q214568,Île-d'Aix,islands,Point(-1.175 46.015),http://commons.wikimedia.org/wiki/Special:FilePath/PixAile3.jpg,France,https://en.wikipedia.org/wiki/%C3%8Ele-d%27Aix
Q215001,Ellef Ringnes Island,islands,Point(-102.25 78.5),http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20ellef%20ringnes%20island.jpg,Canada,https://en.wikipedia.org/wiki/Ellef_Ringnes_Island
Q215074,Terceira Island,islands,Point(-27.316666666 38.733333333),http://commons.wikimedia.org/wiki/Special:FilePath/Terceira.jpg,Portugal,https://en.wikipedia.org/wiki/Terceira_Island
Q215081,Coco Island,islands,Point(-87.061111111 5.528055555),http://commons.wikimedia.org/wiki/Special:FilePath/Isla%20del%20Coco-chatham%20beach.jpg,Costa Rica,https://en.wikipedia.org/wiki/Cocos_Island
Q215089,New Ireland,islands,Point(152.0 -3.33),http://commons.wikimedia.org/wiki/Special:FilePath/NewIrelandOMC.png,Papua New Guinea,https://en.wikipedia.org/wiki/New_Ireland_(island)
Q215727,Iturup,islands,Point(147.616666666 45.033333333),http://commons.wikimedia.org/wiki/Special:FilePath/Iturup%20Terra%20cut.jpg,Russia,https://en.wikipedia.org/wiki/Iturup
Q215727,Iturup,islands,Point(147.616666666 45.033333333),http://commons.wikimedia.org/wiki/Special:FilePath/IturupSTS112-E-5662.PNG,Russia,https://en.wikipedia.org/wiki/Iturup
Q216161,Kolguyev Island,islands,Point(49.0 69.0),http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%BE%D0%BB%D0%B3%D1%83%D0%B5%D0%B2%2025476094.jpg,Russia,https://en.wikipedia.org/wiki/Kolguyev_Island
Q216422,Samsø,islands,Point(10.616666666 55.866666666),http://commons.wikimedia.org/wiki/Special:FilePath/Besser%20Rev%20H%C3%B8nsepold.jpg,Denmark,https://en.wikipedia.org/wiki/Sams%C3%B8
Q216752,Flores Island,islands,Point(-31.216666666 39.466666666),http://commons.wikimedia.org/wiki/Special:FilePath/Ponta%20Delgada%20Flores%20Azores%20North.jpg,Portugal,https://en.wikipedia.org/wiki/Flores_Island_(Azores)
Q216752,Flores Island,islands,Point(-31.216666666 39.466666666),http://commons.wikimedia.org/wiki/Special:FilePath/Ponta%20do%20Albernaz%20Flores%20Azores.JPG,Portugal,https://en.wikipedia.org/wiki/Flores_Island_(Azores)
Q216768,Astypalaia,islands,Point(26.35 36.55),http://commons.wikimedia.org/wiki/Special:FilePath/%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%20-%20Astipalea%20Island%20-%20panoramio.jpg,Greece,https://en.wikipedia.org/wiki/Astypalaia
Q216768,Astypalaia,islands,Point(26.37556 36.58083),http://commons.wikimedia.org/wiki/Special:FilePath/%CE%91%CF%83%CF%84%CF%85%CF%80%CE%AC%CE%BB%CE%B1%CE%B9%CE%B1%20-%20Astipalea%20Island%20-%20panoramio.jpg,Greece,https://en.wikipedia.org/wiki/Astypalaia
