wikidata_id,name,category,image_url,country,wikipedia_url,latitude,longitude,description
Q130193,Victoria International Airport,airports,http://commons.wikimedia.org/wiki/Special:FilePath/YYJ-Terminal.jpg,Canada,https://en.wikipedia.org/wiki/Victoria_International_Airport,48.6472,-123.426,"airport in Victoria, BC, Canada"
Q183027,Mount Garibaldi,peaks,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Garibaldi%20West%20Face.jpg,Canada,https://en.wikipedia.org/wiki/Mount_Garibaldi,49.850555555,-123.004722222,"mountain in British Columbia, Canada"
Q131274,Beaufort Sea,seas,http://commons.wikimedia.org/wiki/Special:FilePath/Wfm%20herschell%20island%20location.jpg,Canada,https://en.wikipedia.org/wiki/Beaufort_Sea,72.0,-137.0,marginal sea of the Arctic Ocean
Q184189,Labrador Sea,seas,http://commons.wikimedia.org/wiki/Special:FilePath/HamiltonInlet%202006.PNG,Canada,https://en.wikipedia.org/wiki/Labrador_Sea,60.683888888,-56.612777777,sea
Q2097617,Salish Sea,seas,http://commons.wikimedia.org/wiki/Special:FilePath/Vancouver%20Island%20by%20Aqua%2C%202020-07-26%20%28cropped%20to%20Salish%20Sea%29.jpg,Canada,https://en.wikipedia.org/wiki/Salish_Sea,48.936666666,-123.061111111,marginal sea of the Pacific Ocean in the Canadian province of British Columbia and the U.S. state of Washington
Q2216,Athabasca River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Athabasca%20at%20Brule%20Lake.jpg,Canada,https://en.wikipedia.org/wiki/Athabasca_River,58.66696,-110.83517,Canadian river in Alberta province
Q2220,Peace River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Peace%20River%20aerial.jpg,Canada,https://en.wikipedia.org/wiki/Peace_River,55.9892,-123.8356,"river in Alberta and British Columbia, Canada"
Q2226,Slave River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Smith%20Nashornpelikane%201%2098-07-01.jpg,Canada,https://en.wikipedia.org/wiki/Slave_River,58.702422222,-111.196277777,river in Alberta and Northwest Territories
Q2231,Hay River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Hay%20River%2C%20NWT.jpg,Canada,https://en.wikipedia.org/wiki/Hay_River_(Canada),58.085,-119.021944444,"river in Alberta, British Columbia and Northwest Territories, Canada"
Q2237,North Saskatchewan River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Edmonton%20Sourdough%20Raft%20Race.jpg,Canada,https://en.wikipedia.org/wiki/North_Saskatchewan_River,52.16341,-117.131469,river in Alberta and Saskatchewan
Q2242,South Saskatchewan River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/South%20Saskatchewan%20River.jpg,Canada,https://en.wikipedia.org/wiki/South_Saskatchewan_River,49.933333333,-111.691666666,river in Alberta and Saskatchewan
Q2244,Beaver River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Beaver%20River%20AB.JPG,Canada,https://en.wikipedia.org/wiki/Beaver_River_(Canada),54.728794444,-111.897397222,river that flows through Alberta into Lac Île-à-la-Crosse in Saskatchewan
Q2251,Columbia River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/ColumbiarivergorgeJRH.jpg,Canada,https://en.wikipedia.org/wiki/Columbia_River,46.25,-124.05,"river in North America; flows from British Columbia, through Washington, and along the Washington-Oregon border to the Pacific Ocean"
Q2249,Liard River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Liard%20River.jpg,Canada,https://en.wikipedia.org/wiki/Liard_River,61.2491,-131.6686,left tributary of the Mackenzie River in Canada
Q2262,Kootenay River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Kootenay%20valley.JPG,Canada,https://en.wikipedia.org/wiki/Kootenay_River,49.3166219,-117.6510945,river in North America. Tributary of the Columbia River
Q3047,Saskatchewan River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Saskatchewan%20River%20Bridge.jpg,Canada,https://en.wikipedia.org/wiki/Saskatchewan_River,53.235,-105.0828,river in Canada
Q3292,Nelson River,rivers,http://commons.wikimedia.org/wiki/Special:FilePath/Nelson-bassin.png,Canada,https://en.wikipedia.org/wiki/Nelson_River,53.697741666,-97.864344444,river that flows from Lake Winnipeg to Hudson's Bay
Q281635,Minnedosa Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Min%20Dam.jpg,Canada,https://en.wikipedia.org/wiki/Minnedosa_Lake,50.265555555,-99.825555555,"reservoir in Manitoba, Canada"
Q316365,Carpenter Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/48-IMG%201420%20Carpenter%20Lake%20BC.JPG,Canada,https://en.wikipedia.org/wiki/Carpenter_Lake,50.85,-122.5,"lake in British Columbia, Canada"
Q316407,Buntzen Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/BuntzenLakePL280507.jpg,Canada,https://en.wikipedia.org/wiki/Buntzen_Lake,49.349,-122.86,"lake in British Columbia, Canada"
Q316412,Capilano Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/CapilanoLake.jpg,Canada,https://en.wikipedia.org/wiki/Capilano_Lake,49.377,-123.12,"lake in British Columbia, Canada"
Q317407,Kinbasket Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Kinbasket%20Lake%2C%20Columbia%20River%2C%20British%20Columbia.jpg,Canada,https://en.wikipedia.org/wiki/Kinbasket_Lake,52.133333333,-118.45,"lake in British Columbia, Canada"
Q68467,Lake Champlain,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Champlain%20by%20Sentinel-2.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Champlain,44.53,-73.33,"lake in New York, Vermont and Quebec"
Q366985,Lake Simcoe,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Sibbald%20Point%20Provincial%20Park%20-%20a%20view%20to%20Lake%20Simcoe%20%282%29.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Simcoe,44.436666666,-79.339166666,"lake in Central Ontario, Canada"
Q399604,Lake Diefenbaker,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Lake%20Diefenbaker%202007.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Diefenbaker,51.0,-107.366666666,"reservoir in Saskatchewan, Canada"
Q175765,Babine Lake,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Babine%20Lake%20with%20huts%20%28321870589%29.jpg,Canada,https://en.wikipedia.org/wiki/Babine_Lake,54.75,-126.0,"lake in British Columbia, Canada"
Q175828,Lac Saint-Louis,lakes,http://commons.wikimedia.org/wiki/Special:FilePath/Fin%20de%20journ%C3%A9e%20sur%20le%20Lac%20Saint-Louis%2C%20Pointe-Claire%2C%20Montr%C3%A9al.%20On%20the%20lake%20by%20the%20sunset%20-%20panoramio.jpg,Canada,https://en.wikipedia.org/wiki/Lake_Saint-Louis,45.401388888,-73.814166666,"widening of the Saint Lawrence River, Montreal"
Q37691,Ashlu Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Ashlu%20Falls.jpg,Canada,https://en.wikipedia.org/wiki/Ashlu_Falls,49.933611111,-123.358611111,waterfall
Q37703,Emperor Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Emperor%20Falls.jpg,Canada,https://en.wikipedia.org/wiki/Emperor_Falls,53.1306,-119.205,waterfall
Q37712,Rainbow Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Rainbow%20falls.JPG,Canada,https://en.wikipedia.org/wiki/Rainbow_Falls_(British_Columbia),49.3992,-121.744,"perennial plunge waterfall located near Harrison Lake, British Columbia, Canada"
Q37757,Sherman Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/ShermanFalls.jpg,Canada,https://en.wikipedia.org/wiki/Sherman_Falls,43.23806,-79.97289,"waterfall in Ontario, Canada"
Q37799,Churchill Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Churchillfalls08.JPG,Canada,https://en.wikipedia.org/wiki/Churchill_Falls,53.594722222,-64.308333333,"waterfall on the Churchill River in Newfoundland and Labrador, Canada"
Q37852,Crescent Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Crescent%20Falls%202007-06.jpg,Canada,https://en.wikipedia.org/wiki/Crescent_Falls,52.3872,-116.354,waterfall
Q37865,Bow Glacier Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Bow%20Glacier%20Falls.jpg,Canada,https://en.wikipedia.org/wiki/Bow_Glacier_Falls,51.6564,-116.497,waterfall
Q37870,Felkers Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Felker%E2%80%99s%20Falls%20Conservation%20Area-%20Felker%E2%80%99s%20Falls%20-Hamilton-Ontario.jpg,Canada,,43.2035,-79.7902,"waterfall in Ontario, Canada"
Q37889,Albion Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Albion%20Falls%2C%20Hamilton%20Ontario%20%286787086003%29.jpg,Canada,https://en.wikipedia.org/wiki/Albion_Falls,43.2005,-79.8197,"waterfall in Ontario, Canada"
Q123058,Kakabeka Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Thefalls.jpg,Canada,https://en.wikipedia.org/wiki/Kakabeka_Falls,48.4029,-89.6256,"waterfall on the Kaministiquia river near Thunder Bay, Ontario, Canada"
Q291233,Churchill River,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Churchill%20river%20newfoundland%20and%20churchill%20falls.PNG,Canada,https://en.wikipedia.org/wiki/Churchill_River_(Atlantic),53.870344,-65.028076,"river in Newfoundland and Labrador, Canada"
Q572771,Takakkaw Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Takakkaw%20Falls.jpg,Canada,https://en.wikipedia.org/wiki/Takakkaw_Falls,51.499722222,-116.472777777,"waterfalls in British Columbia, Canada"
Q37633,Alexander Falls,waterfalls,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Falls%20near%20Whistler%2C%20British%20Columbia.jpg,Canada,https://en.wikipedia.org/wiki/Alexander_Falls,50.135555555,-123.128055555,waterfall
Q55637130,Villiers Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Filling%20in%20part%20of%20the%20mouth%20of%20the%20Keating%20Channel%2C%202018-07-04%20-a.jpg,Canada,https://en.wikipedia.org/wiki/Ookwemin_Minising,43.6462,-79.3516,"island in Toronto, Ontario, Canada"
Q292117,Île Notre-Dame,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Parc%20Jean-Drapeau%20Montr%C3%A9al.jpg,Canada,https://en.wikipedia.org/wiki/Notre_Dame_Island,45.508230555,-73.527388888,artificial island in St. Lawrence River near Montreal
Q498051,Byam Martin Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Byammartinisland.png,Canada,https://en.wikipedia.org/wiki/Byam_Martin_Island,75.25,-104.25,"island in Nunavut, Canada"
Q513788,Quadra Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Cape%20Mudge%20Lighthouse%20%289169121993%29.jpg,Canada,https://en.wikipedia.org/wiki/Quadra_Island,50.181111,-125.252778,"largest island of the Discovery Islands in British Columbia, Canada"
Q292436,Province Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%8Ele%20de%20la%20Province.jpg,Canada,https://en.wikipedia.org/wiki/Province_Island,45.008611111,-72.232222222,island on the Canada and the United States border
Q292493,Île des Soeurs,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Nuns%20Island%20skyline%2001.jpg,Canada,https://en.wikipedia.org/wiki/Nuns%27_Island,45.460555555,-73.547222222,island in St. Lawrence River near Montreal
Q338670,Coats Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Coats%20Island%202019-08-23%20Sentinel-2%20L2A%20True%20color.jpg,Canada,https://en.wikipedia.org/wiki/Coats_Island,62.5,-83.0,"island in Nunavut, Canada"
Q368753,Koch Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Kochisland.png,Canada,https://en.wikipedia.org/wiki/Koch_Island,69.633333,-78.333333,"island in Nunavut, Canada"
Q379090,Middle Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Middle%20Island%20ONT%20CA%202006.jpg,Canada,https://en.wikipedia.org/wiki/Middle_Island_(Lake_Erie),41.6828,-82.683149,"island in Essex County, Ontario, Canada"
Q384965,Eglinton Island,islands,http://commons.wikimedia.org/wiki/Special:FilePath/Eglinton%20island.jpg,Canada,https://en.wikipedia.org/wiki/Eglinton_Island,75.800646,-118.503095,"island in the Northwest Territories, Canada"
Q3347256,Garibaldi Névé,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Isunnguata-sermia-greenland.jpg,Canada,https://en.wikipedia.org/wiki/Garibaldi_N%C3%A9v%C3%A9,49.8533,-122.99,"Icefield in British Columbia, Canada"
Q390766,Agassiz Ice Cap,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Agassiz%20ice%20cap.jpg,Canada,https://en.wikipedia.org/wiki/Agassiz_Ice_Cap,82.749,-71.65,glacier in Canada
Q391165,Athabasca Glacier,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Athabasca%20Glacier%20BenWBell.jpg,Canada,https://en.wikipedia.org/wiki/Athabasca_Glacier,52.190833333,-117.255277777,"glacier in Alberta, Canada"
Q429971,Crowfoot Glacier,glaciers,http://commons.wikimedia.org/wiki/Special:FilePath/Crowfoot%20Glacier%201.jpg,Canada,https://en.wikipedia.org/wiki/Crowfoot_Glacier,51.634128,-116.434478,glacier in Canada
Q795332,Sirmilik National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Sirmilik%20Glacier%202%201997-08-06.jpg,Canada,https://en.wikipedia.org/wiki/Sirmilik_National_Park,72.833333333,-80.583333333,"national park in Nunavut, Canada"
Q828404,Yoho National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Emerald%20Lake%20-%20Yoho%20National%20Park.JPG,Canada,https://en.wikipedia.org/wiki/Yoho_National_Park,51.3953,-116.487,national park of Canada located in the Rocky Mountains of British Columbia
Q861957,Nááts'įhch'oh National Park Reserve,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/N%C4%B1onep%27ene%20Lake%20in%20Naats%27ihch%27oh.jpg,Canada,https://en.wikipedia.org/wiki/N%C3%A1%C3%A1ts%27ihch%27oh_National_Park_Reserve,62.25,-128.25,national park of Canada
Q862157,Mingan Archipelago National Park Reserve,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Monolithes%20Mingan.jpg,Canada,https://en.wikipedia.org/wiki/Mingan_Archipelago_National_Park_Reserve,50.2,-63.829166666,national park of Canada located in Quebec
Q862260,Kouchibouguac National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Kouchibouguac%20National%20Park%20%2837124711561%29.jpg,Canada,https://en.wikipedia.org/wiki/Kouchibouguac_National_Park,46.8497,-64.9669,"national park in New Brunswick, Canada"
Q862265,Mount Revelstoke National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Mount%20Revelstoke%20National%20Park%201.jpg,Canada,https://en.wikipedia.org/wiki/Mount_Revelstoke_National_Park,51.0858,-118.066,national park of Canada in British Columbia
Q862271,Vuntut National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Vontut%20National%20Park.jpg,Canada,https://en.wikipedia.org/wiki/Vuntut_National_Park,68.3069,-140.048,"national park in Yukon, Canada"
Q862285,Gwaii Haanas National Park Reserve and Haida Heritage Site,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Windy%20Bay%20forest.jpg,Canada,https://en.wikipedia.org/wiki/Gwaii_Haanas_National_Park_Reserve_and_Haida_Heritage_Site,52.3892,-131.471,"culturally and environmentally protected reserve in Haida Gwaii, British Columbia"
Q862318,Ukkusiksalik National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Ukkusiksalik%20NP%201.jpg,Canada,https://en.wikipedia.org/wiki/Ukkusiksalik_National_Park,65.498611111,-87.895277777,"national park in Nunavut, Canada"
Q152688,Torngat Mountains National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Nachvak%20Fjord%20Labrador%202008.JPG,Canada,https://en.wikipedia.org/wiki/Torngat_Mountains_National_Park,59.435833333,-63.696388888,national park in Canada
Q200590,Ivvavik National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Sheep%20Slot%20Rapids%2C%20Firth%20River%2C%20Ivvavik%20National%20Park%2C%20YT.jpg,Canada,https://en.wikipedia.org/wiki/Ivvavik_National_Park,69.5197,-139.525,national park of Canada in Yukon
Q253517,Cape Breton Highlands National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/NS%20CapeBretonHighlands2%20tango7174.jpg,Canada,https://en.wikipedia.org/wiki/Cape_Breton_Highlands_National_Park,46.7167,-60.6597,"national park in Nova Scotia, Canada"
Q257598,Gros Morne National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Western%20Brook%20Pond%20Newfoundland%20Canada%20DSC%206405.jpg,Canada,https://en.wikipedia.org/wiki/Gros_Morne_National_Park,49.689444444,-57.738055555,National Park on the west coast of Newfoundland
Q503429,Jasper National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Herbert%20Lake%20beim%20Icefields%20Parkway.jpg,Canada,https://en.wikipedia.org/wiki/Jasper_National_Park,52.8,-117.9,"national park in the Canadian Rockies in Alberta, Canada"
Q583518,Georgian Bay Islands National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/BeausoleilIslandCedarSprings2004.jpg,Canada,https://en.wikipedia.org/wiki/Georgian_Bay_Islands_National_Park,44.8778,-79.8747,"national park in Ontario, Canada"
Q597959,Tuktut Nogait National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Hornaday%20River.jpg,Canada,https://en.wikipedia.org/wiki/Tuktut_Nogait_National_Park,68.8187,-121.749,"national park in the Northwest Territories, Canada"
Q636823,Thousand Islands National Park,national_parks,http://commons.wikimedia.org/wiki/Special:FilePath/Gazebo%20a.jpg,Canada,https://en.wikipedia.org/wiki/Thousand_Islands_National_Park,44.3525,-75.955,"Protected area in Ontario, Canada"
Q2030,Iqaluit,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Iqaluit%20skyline.jpg,Canada,https://en.wikipedia.org/wiki/Iqaluit,63.749444444,-68.521666666,"capital of the territory of Nunavut, Canada"
Q2055,Whitehorse,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Whitehorse%2C%20Yukon%20in%202019.jpg,Canada,https://en.wikipedia.org/wiki/Whitehorse,60.717222222,-135.055833333,"capital city of the territory of Yukon, Canada"
Q2061,Yellowknife,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Downtown%20Yellowknife%202.jpg,Canada,https://en.wikipedia.org/wiki/Yellowknife,62.442222222,-114.3975,"capital and largest city of the Northwest Territories, Canada"
Q2096,Edmonton,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Downtown%20edmonton.jpg,Canada,https://en.wikipedia.org/wiki/Edmonton,53.533333333,-113.5,"capital city of the province of Alberta, Canada"
Q2123,Regina,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Reginadowntown%20%28cropped%29.png,Canada,"https://en.wikipedia.org/wiki/Regina,_Saskatchewan",50.454722222,-104.606666666,"capital and second-largest city of the province of Saskatchewan, Canada"
Q2127,Charlottetown,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Charlottetown-Stratford%20%28aerial%29%2002.jpg,Canada,https://en.wikipedia.org/wiki/Charlottetown,46.235277777,-63.126666666,"capital city of the province of Prince Edward Island, Canada"
Q2138,Fredericton,cities,http://commons.wikimedia.org/wiki/Special:FilePath/Fredericton%2C%20New%20Brunswick%20montage.png,Canada,https://en.wikipedia.org/wiki/Fredericton,45.95,-66.666666666,"capital city of the province of New Brunswick, Canada"
Q273780,Hydro-Québec Building,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Hydro%20Qu%C3%A9bec%2C%20building%20in%20Montreal%202005-10-21.JPG,Canada,https://en.wikipedia.org/wiki/Hydro-Qu%C3%A9bec_Building,45.5083,-73.5625,"Government office building in Montreal, Quebec"
Q273781,Édifice Marie-Guyart,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/EdificeMarieGuyart.JPG,Canada,https://en.wikipedia.org/wiki/%C3%89difice_Marie-Guyart,46.808056,-71.217222,"office skyscraper in Quebec City, Quebec"
Q332518,Absolute World,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Absolute%20Towers%20Mississauga.%20South-west%20view.jpg,Canada,https://en.wikipedia.org/wiki/Absolute_World,43.5946,-79.6354,"Twin residential skyscraper complex in Mississauga, Ontario"
Q373143,Édifice Price,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89difice%20Price-Qu%C3%A9bec.jpg,Canada,https://en.wikipedia.org/wiki/%C3%89difice_Price,46.812963888,-71.208066666,"skyscraper in Quebec City, Canada"
Q153625,Simpson Tower,skyscrapers,http://commons.wikimedia.org/wiki/Special:FilePath/Simpson%20Tower.JPG,Canada,https://en.wikipedia.org/wiki/Simpson_Tower,43.652,-79.3812,skyscraper
